A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,1,255,255,101,114,0,112,0,0,0,0,0,0,4,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,88,255,255,255,255,4,0,0,0,0,13,255,255,255,255,255,255,255,255,255,255,4,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,11,255,255,255,255,255,239,255,255,255,247,1,0,0,0,0,0,0,5,255,255,255,255,4,255,255,249,1,0,0,0,0,0,0,0,0,16,255,255,255,82,4,4,4,0,0,0,0,0,0,0,0,0,0,255,255,255,4,4,4,0,0,0,0,0,0,0,0,0,0,255,255,4,97,4,4,1,0,0,0,0,0,0,0,0,0,82,255,255,4,4,4,51,0,0,0,0,0,0,0,0,0,0,255,255,255,4,4,4,0,0,0,0,0,0,0,0,0,0,28,255,255,255,3,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,57,56,255,255,0,57,0,0,0,0,0,0,0,0,67,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,239,0,0,0,0,13,255,255,255,255,255,255,255,255,255,255,2,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,9,0,0,0,0,0,48,255,255,255,255,2,121,255,255,255,255,0,0,0,0,0,0,0,5,255,255,255,86,239,255,255,255,2,0,0,0,0,0,0,0,0,4,255,255,89,255,2,2,2,0,0,0,0,0,0,0,0,0,13,255,255,2,2,2,2,0,0,0,0,0,0,0,0,0,0,255,255,2,19,2,2,0,0,0,0,0,0,0,0,0,0,255,255,255,2,2,2,175,0,0,0,0,0,0,0,0,0,0,255,255,73,2,2,2,0,0,0,0,0,0,0,0,0,0,255,255,255,239,8,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,96,96,255,255,255,0,96,0,0,0,0,0,0,0,103,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,2,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,103,255,255,255,255,160,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,2,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,2,255,255,2,34,0,0,0,0,0,0,0,0,0,0,255,255,255,2,2,2,0,0,0,0,0,2,0,0,0,0,255,255,2,2,2,2,32,0,0,0,0,0,0,0,0,0,0,255,255,2,2,2,2,0,0,0,0,0,0,0,0,0,0,255,255,255,2,2,2,96,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,255,255,228,177,17,4,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,4,0,0,0,0,255,255,241,255,255,255,255,255,255,255,255,255,0,0,0,0,187,255,255,255,255,255,255,255,255,255,255,4,8,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,208,0,0,0,0,228,255,255,255,255,43,255,245,255,255,255,4,0,0,0,0,0,0,15,255,255,255,180,4,255,255,255,8,0,0,0,0,0,0,0,0,255,255,255,203,255,4,239,4,0,0,0,0,0,0,0,0,0,0,255,255,177,4,4,4,4,0,0,0,0,0,0,0,0,0,10,255,11,4,4,4,4,0,0,0,0,0,0,0,0,0,0,255,255,4,4,4,4,0,0,0,0,0,0,0,0,0,0,255,255,4,4,12,4,0,0,0,0,0,0,0,0,0,0,1,255,255,255,4,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,118,199,255,255,0,199,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,236,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,119,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,136,0,0,0,0,0,24,255,255,255,255,136,255,158,255,255,255,2,0,0,0,0,0,0,12,255,255,255,252,2,255,255,255,2,0,0,0,0,0,0,0,0,93,255,94,255,2,2,2,2,0,0,0,0,0,0,0,0,0,12,255,255,2,2,2,2,0,0,0,0,0,0,0,0,0,0,255,255,2,2,45,2,0,0,0,0,0,0,0,0,0,0,247,255,41,2,2,2,215,0,0,0,0,0,0,0,0,0,0,255,255,4,57,2,2,0,0,0,0,0,0,0,0,0,0,255,255,255,8,2,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,255,255,255,19,0,44,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,3,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,160,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,202,3,0,0,0,0,255,255,255,255,255,255,255,255,255,255,21,223,0,0,0,0,255,255,255,255,255,255,239,3,255,255,255,34,0,0,0,0,0,0,9,255,255,255,97,72,255,255,3,255,0,0,0,0,0,0,0,0,4,255,255,166,255,3,255,3,0,0,0,0,0,0,0,0,0,0,255,255,44,3,3,3,3,0,0,0,0,0,0,0,0,0,210,255,3,44,3,3,3,0,0,0,0,0,0,0,0,0,0,255,255,225,3,3,3,0,0,0,0,0,0,0,0,0,0,255,255,255,3,3,3,0,0,0,0,0,0,0,0,0,0,0,255,255,255,3,70
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,248,255,255,0,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,85,0,0,255,255,255,255,255,255,255,255,18,255,255,255,255,255,0,0,18,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,187,0,0,0,0,144,255,255,255,255,241,255,255,255,255,226,255,0,0,0,0,0,0,141,255,255,255,255,255,22,255,255,109,0,0,0,0,0,0,0,0,204,255,255,255,255,22,22,72,0,0,0,0,0,0,0,5,0,255,255,255,22,22,43,22,0,0,0,0,0,0,0,0,0,0,255,255,255,22,22,22,0,0,0,0,0,0,0,0,0,0,255,255,255,255,22,22,0,0,0,0,0,0,0,12,0,0,0,255,255,255,41,22,0,0,0,0,0,0,1,0,0,2,0,250,255,255,255,255
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,56,56,255,255,249,5,56,45,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,2,0,0,0,0,0,255,255,255,255,255,255,247,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,217,255,255,2,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,126,255,255,255,255,125,255,255,150,255,255,0,0,0,0,0,0,0,13,255,255,255,255,239,255,255,255,0,0,0,0,0,0,0,0,0,96,255,255,255,89,184,2,1,0,0,0,0,0,0,0,0,0,13,90,155,255,2,2,2,0,0,0,0,0,0,0,0,0,0,255,255,57,2,2,2,0,0,0,0,0,0,0,0,0,0,255,255,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,255,255,238,2,2,136,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,88,88,195,51,0,0,0,0,0,0,255,255,255,255,255,255,255,255,70,72,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,40,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,255,255,255,255,0,12,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,202,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,255,217,82,1,98,2,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,252,3,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,19,0,0,0,0,5,255,255,255,255,255,255,255,255,255,255,3,3,0,0,0,0,255,255,255,255,255,255,255,255,255,253,255,3,0,0,0,0,11,255,255,255,255,255,255,231,255,255,208,3,0,0,0,0,0,0,149,255,255,255,255,244,255,255,255,3,0,0,0,0,0,0,0,0,78,255,255,26,255,3,3,19,71,0,0,0,0,0,0,0,0,0,255,255,3,252,3,3,3,0,0,0,0,0,0,0,0,0,14,255,137,3,3,3,3,0,0,0,0,0,0,0,0,0,0,255,255,3,3,3,3,0,0,0,0,0,0,0,0,0,0,255,255,247,3,3,3,0,0,0,0,0,0,0,0,0,0,10,255,255,255,3,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,135,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,97,0,0,0,0,0,0,0,0,255,255,255,0,255,255,255,255,255,168,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,5,255,255,255,255,255,71,0,0,0,0,0,0,0,0,0,247,255,255,255,255,255,255,249,66,0,0,255,255,255,0,255,255,255,255,255,255,255,255,78,73,0,0,0,5,255,255,255,255,255,255,255,255,255,255,255,245,0,0,0,0,0,0,0,0,0,248,255,255,255,255,232,255,0,4,0,0,0,0,0,0,0,0,0,0,0,198,73,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,73,196,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,243,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,255,0,0,255,255,255,255,255,255,255,0,255,0,0,0,0,255,0,0,255,255,255,255,255,255,255,255,255,255,0,0,18,255,64,0,255,255,255,255,255,255,255,255,255,255,64,0,0,255,255,209,255,255,255,255,255,255,255,255,255,255,191,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,13,255,255,255,255,255,255,255,255,255,255,255,64,0,0,3,0,0,255,255,255,255,255,255,255,255,255,255,64,0,0,0,0,0,0,0,0,255,255,255,255,221,35,1,255,0,0,0,0,0,0,0,0,0,255,255,255,126,1,1,1,0,0,0,0,0,0,0,0,0,255,255,255,11,1,1,1,0,0,0,0,0,0,0,0,0,0,255,255,1,1,1,1,0,0,0,0,0,0,0,0,1,0,255,255,1,57,1,1,0,0,0,0,0,0,0,0,0,0,255,255,255,1,1,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,236,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,68,0,0,0,0,0,0,0,4,0,3,0,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,210,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,255,255,0,0,0,0,255,255,255,255,255,255,255,255,74,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,77,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,179,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,185,255,0,0,0,0,0,1,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,117,255,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,255
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,76,0,0,0,0,0,0,0,0,255,177,3,255,255,255,255,255,255,32,0,0,0,0,0,0,0,0,0,0,4,255,255,255,255,255,75,0,0,0,0,0,0,0,0,0,0,161,255,255,255,255,255,75,30,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,75,0,95,255,26,0,0,0,0,161,255,255,255,255,255,255,251,75,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,109,0,0,0,0,124,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,10,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,142,0,0,0,0,0,0,0,0,0,0,0,0,75,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,142,0,0,0,0,0,0,0,0,0,0,0,0,0,176,255,192,0,0,0,0,0,0,0,0,0,0,0,0,0,255,232,242
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,255,255,0,17,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,153,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,4,0,0,0,0,209,255,255,255,255,255,255,255,255,255,255,4,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,169,2,0,0,0,0,255,255,255,255,255,27,255,203,255,255,20,4,0,0,0,0,0,0,255,255,255,57,4,4,255,255,169,4,0,0,0,0,0,0,0,0,255,255,177,228,82,60,63,4,0,0,0,0,0,0,0,0,0,0,255,255,90,105,4,4,0,0,0,0,0,0,0,0,0,0,232,255,4,83,4,4,4,0,0,0,0,0,0,0,0,0,0,255,255,4,4,4,4,0,0,0,0,0,0,0,0,0,0,10,255,74,4,4,4,0,0,0,0,0,0,0,12,0,0,0,255,255,100,20,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,255,68,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,0,72,255,255,255,0,183,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,180,0,0,0,0,0,0,0,0,0,0,0,6,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,37,0,0,0,0,255,255,255,255,255,255,255,255,255,255,168,70,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,70,255,0,0,0,0,0,0,0,0,0,0,0,204,255,255,134,133,0,1,0,0,0,0,0,0,0,0,0,0,255,255,70,70,0,0,0,0,0,0,0,0,0,0,0,0,255,255,187,214,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,226,0,0,0,0,0,0,0,0,4,0,0,0,0,255,255,70,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,255,255,255,236,255,255,137,0,0,0,0,0,0,0,255,255,127,255,255,255,255,255,158,143,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,197,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,83,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,119,54,0,255,255,0,0,0,0,255,255,255,255,255,255,255,255,82,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,48,255,255,255,255,255,255,255,255,255,255,244,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,234,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,199
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,235,255,13,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,80,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,154,248,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,112,0,0,255,213,0,0,0,0,59,255,255,255,255,255,255,255,80,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,199,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,247,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,85,255,107,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,255,255,255,255,157,145,0,0,0,0,0,0,0,0,0,5,3,255,255,255,255,255,255,146,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,70,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,70,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,70,0,255,255,0,0,0,0,0,255,255,255,255,255,255,255,70,70,0,60,255,255,255,199,255,255,255,255,255,255,255,255,255,70,0,0,0,255,255,255,255,255,255,70,70,255,255,255,255,255,0,0,0,0,0,0,0,28,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,185,255,157,255,70,0,0,0,0,0,0,0,0,0,0,0,0,76,70,70,70,0,0,0,0,2,0,0,0,0,0,0,2,255,255,70,180,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,70,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,57,0,0,0,0,0,0,0,0,255,255,5,255,255,255,255,255,255,213,0,0,0,0,0,0,0,0,0,0,5,255,255,255,255,255,5,0,0,0,0,0,0,0,0,0,0,5,255,255,255,255,255,76,78,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,76,0,0,255,210,0,0,0,0,255,255,255,255,255,255,255,149,66,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,160,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,97,0,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,210,122,255,255,0,0,0,0,0,0,0,0,0,0,0,0,137,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,184,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,76,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,171
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,1,255,226,255,255,255,163,0,0,0,0,0,0,0,0,0,0,0,255,11,255,255,255,255,0,0,0,0,0,0,0,0,0,0,5,255,255,255,255,255,73,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,73,0,0,104,255,0,0,0,0,5,255,255,255,255,255,255,187,219,0,0,5,255,255,255,255,255,255,255,255,255,255,255,108,255,73,0,0,0,255,255,255,255,106,73,244,73,255,255,255,73,73,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,83,0,0,0,0,0,0,0,0,0,0,0,255,221,163,221,73,0,0,0,0,0,0,0,0,0,0,0,255,73,73,73,73,2,0,0,0,0,0,0,0,0,0,0,0,255,191,73,73,0,0,0,0,0,0,0,0,0,0,0,0,255,255,73,73,0,0,0,0,0,0,0,0,0,0,0,0,80,147,80,10
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,196,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,172,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,208,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,3,255,255,255,255,255,255,255,255,255,0,5,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,84,255,255,255,172,255,255,255,255,178,0,0,0,0,0,0,0,0,0,0,0,3,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,19,0,151,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,232,0,0,0,0,0,0,0,0,0,0,0,0,224,255,255,255,255,19,0,0,0,0,0,0,0,0,0,0,0,234,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,226,0,0,255,252,0,0,0,0,0,255,255,255,255,255,255,255,211,0,0,255,255,255,0,255,255,255,255,255,255,255,255,255,255,26,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,69,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,69,0,0,0,0,0,0,0,0,215,255,255,255,255,255,255,69,0,0,0,0,0,0,0,0,0,0,0,255,255,255,69,240,1,0,0,0,0,0,0,0,0,0,0,255,255,255,69,69,0,0,0,0,0,0,0,0,0,0,0,255,255,255,69,69,0,0,0,0,0,3,0,0,0,0,0,112,255,255,69,69,0,0,0,0,0,0,0,0,0,0,0,0,211,156,255,102
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1,2,255,255,0,201,0,0,0,0,0,0,0,0,143,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,200,0,0,0,0,111,255,255,255,255,255,255,255,255,255,255,2,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,136,0,0,0,0,0,12,255,255,255,255,136,2,40,255,255,255,2,0,0,0,0,0,0,12,255,255,255,2,255,255,255,255,2,0,0,0,0,0,0,0,0,9,255,255,230,255,2,2,2,0,0,0,0,0,0,0,0,0,12,255,204,2,19,2,2,0,0,0,0,0,0,7,0,0,0,255,255,2,205,2,2,0,0,0,0,0,0,0,0,0,0,255,255,128,2,2,2,2,0,0,0,0,0,0,0,0,0,0,255,255,26,52,2,2,0,0,0,0,0,0,0,0,0,0,255,255,255,193,2,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,224,0,0,0,0,0,0,0,0,0,0,124,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,138,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,27,0,0,0,0,0,0,0,0,0,0,41,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,222,255,255,255,255,255,255,68,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,120,68,0,0,0,6,255,255,255,255,255,255,255,255,255,255,255,68,0,0,0,0,0,0,0,0,0,200,255,255,255,255,121,255,0,0,0,0,0,0,0,0,0,0,0,0,91,255,255,68,0,0,0,0,0,0,0,0,0,0,0,0,25,255,255,68,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,5,0,0,0,0,0,0,0,0,0,0,0,255,255,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1,1,255,255,255,255,88,255,49,0,0,0,0,0,0,112,255,255,255,255,255,255,52,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,248,255,255,3,0,0,0,0,223,255,14,255,255,255,255,255,250,255,255,3,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,157,255,255,255,255,255,255,162,255,255,255,3,0,0,0,0,0,0,202,255,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,0,249,255,255,255,255,3,255,3,0,0,0,0,0,0,0,0,0,14,255,255,21,3,3,3,1,0,0,0,0,0,0,0,0,0,255,255,91,163,255,3,3,0,0,0,0,0,0,0,0,0,0,255,192,3,201,3,99,0,0,0,0,0,0,0,0,0,0,255,255,255,3,3,3,0,0,0,0,0,0,0,0,0,0,209,255,255,255,231,0
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,255,255,255,255,255,255,255,255,1,143,1,0,0,0,98,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,255,255,255,110,255,255,255,255,255,255,255,255,255,255,0,0,225,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,24,255,255,255,255,255,255,255,255,255,1,255,17,0,0,0,0,0,0,15,255,255,255,255,255,255,229,255,255,0,0,0,0,0,0,0,0,0,255,255,255,96,223,255,1,0,0,0,0,0,0,0,0,0,0,255,255,255,255,1,1,0,0,0,0,4,0,0,0,0,0,255,255,255,255,1,1,0,0,0,0,0,0,0,0,0,0,14,255,255,11,1,1,0,0,0,0,0,0,0,0,0,0,0,255,255,255,1,1,0,0,0,0,0,0,0,0,0,0,0,249,255,255,255,7
